id,sale_date,sale_price,sale_nbr,sale_warning,join_status,join_year,latitude,longitude,area,city,zoning,subdivision,present_use,land_val,imp_val,year_built,year_reno,sqft_lot,sqft,sqft_1,sqft_fbsmt,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm,view_otherwater,view_other,submarket
1202,1993-08-15,434924,3.0,   ,nochg,2024,47.5985,-122.2872,21,CARNATION,R-8,ALDERWOOD SOUTH DIV NO. 02,2,268403,166521,1998,0,18981,4399,4399,0,3,0,4,1.0,4,1,0,0,0,306,0,0,0,0,1,0,0,0,0,0,0,0,1,0,V
1203,2007-01-15,463583,3.0,   ,nochg,2024,47.4057,-122.238,79,SeaTac,R-2,HIGHLAND PARK,2,275610,187973,1997,0,21477,2316,2316,0,4,0,2,2.0,5,2,0,1,0,158,0,0,1,0,0,0,0,0,0,0,0,0,1,0,H
1204,2022-03-15,1109905,1.0,   ,nochg,2024,47.6036,-122.1259,59,BELLEVUE,RS 8.5,ALDERWOOD SOUTH DIV NO. 02,2,495772,614133,1994,0,23676,4586,4586,0,3,0,4,1.0,2,3,0,0,0,525,0,0,1,0,1,0,0,0,0,0,0,0,1,0,N
1205,1997-07-15,1693923,4.0,   ,nochg,2024,47.3549,-121.9892,82,CLYDE HILL,R-1,ALDERWOOD SOUTH DIV NO. 02,2,896366,797557,1908,0,7905,2236,2236,0,5,0,1,2.0,5,2,0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
1206,2020-08-15,1058789,3.0,   ,nochg,2024,47.3254,-122.0369,8,MERCER ISLAND,R-7,OAKWOOD MANOR,2,373530,685259,1903,0,20049,4230,4230,0,4,0,1,1.0,3,3,0,0,0,454,0,0,1,0,1,0,0,0,0,0,0,0,0,0,O
1207,2006-09-15,1185350,3.0,   ,nochg,2024,47.7781,-122.1973,69,WOODINVILLE,RS 8.5,MAPLE GROVE,2,390636,794714,1983,0,12446,1649,1649,0,10,0,2,1.0,2,1,1,0,0,223,0,0,1,0,0,0,0,0,0,0,0,0,1,0,A
1208,2010-03-15,576393,4.0,   ,nochg,2024,47.6399,-122.2492,24,SEA-TAC,RS 8.5,HOLLYWOOD HILL HIGHLANDS,2,230052,346341,1921,0,22625,3234,3234,0,9,0,1,1.0,2,3,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
1209,2010-11-15,597166,4.0,   ,nochg,2024,47.4519,-121.9662,34,NEWCASTLE,R-6,MAPLE GROVE,2,406010,191156,1967,0,23274,3300,3300,0,6,0,5,1.0,2,3,0,1,0,29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,U
1210,2015-11-15,577526,2.0,   ,nochg,2024,47.4994,-122.1758,92,MILTON,R-5,OLYMPIC VUE ESTATES,2,258352,319174,1928,0,2647,4688,4688,0,12,0,3,1.0,4,1,1,0,0,209,0,0,1,0,0,0,0,0,0,0,0,0,1,0,X
1211,1990-04-15,727121,2.0,   ,nochg,2024,47.6834,-122.072,55,KENMORE,RA2.5,RIVERBEND TERRACE,2,264931,462190,1988,0,5671,2776,2776,0,6,0,4,2.0,1,2,1,1,0,307,0,0,1,0,1,0,0,0,0,0,0,0,0,0,K
1212,2017-06-15,555215,2.0,   ,nochg,2024,47.4192,-122.0607,75,DES MOINES,R-8,FALCON RIDGE (CEDAR RIDGE),2,289988,265227,2001,0,29200,3356,3356,0,9,0,5,1.0,5,3,1,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,F
1213,2012-12-15,529388,1.0,   ,nochg,2024,47.3794,-122.3892,93,KING COUNTY,R-3,RIVERBEND TERRACE,2,201770,327618,1935,0,25499,2267,2267,0,4,0,1,1.0,3,1,0,1,0,461,0,0,1,0,1,0,0,0,0,0,0,0,1,0,U
1214,2001-01-15,308061,1.0,   ,nochg,2024,47.3349,-122.3637,63,FEDERAL WAY,RS7.2,GREEN VALLEY,2,210011,98050,1972,0,2860,4972,4972,0,4,0,5,1.0,2,2,0,0,0,497,0,0,0,0,1,0,0,0,0,0,0,0,1,0,L
1215,2011-09-15,3919851,4.0,   ,nochg,2024,47.6093,-122.1132,62,CLYDE HILL,R-8,SUMMIT RIDGE,2,1797520,2122331,1999,0,5546,4864,4864,0,8,0,1,2.0,2,1,1,1,0,368,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Z
1216,2019-07-15,541186,1.0,   ,nochg,2024,47.5539,-122.0229,74,NORTH BEND,RS-7200,HOLLYWOOD HILL HIGHLANDS,2,194966,346220,1987,0,27389,4617,4617,0,4,0,3,1.0,1,1,1,1,0,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,V
1217,1992-09-15,3308103,3.0,   ,nochg,2024,47.5326,-122.0673,20,HUNTS POINT,R-7,SUMMIT RIDGE,2,1698015,1610088,2010,0,24905,1964,1964,0,11,0,2,2.0,4,1,1,1,0,135,0,0,1,0,1,0,0,0,0,0,0,0,0,0,M
1218,2016-04-15,434519,1.0,   ,nochg,2024,47.7509,-121.9337,72,BURIEN,R-7,CEDAR HEIGHTS,2,178087,256432,1980,0,27831,3420,3420,0,7,0,2,2.0,5,3,1,1,0,558,0,0,1,0,1,0,0,0,0,0,0,0,0,0,C
1219,1996-03-15,377720,1.0,   ,nochg,2024,47.7004,-122.0249,59,AUBURN,R-3,SUNSET HILLS,2,152402,225318,1946,0,18430,2941,2941,0,4,0,4,2.0,2,3,1,0,0,271,0,0,0,0,1,0,0,0,0,0,0,0,1,0,C
1220,2019-11-15,622047,4.0,   ,nochg,2024,47.6652,-121.8054,43,NEWCASTLE,RS 8.5,MOUNTAIN VIEW,2,189358,432689,2008,0,16326,4158,4158,0,9,0,5,2.0,4,1,1,1,0,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B
1221,2000-01-15,638044,1.0,   ,nochg,2024,47.5975,-122.2213,72,SeaTac,RA2.5,FOREST GLEN,2,283736,354308,1995,0,2194,1414,1414,0,8,0,5,1.0,2,1,1,0,0,209,0,0,0,0,1,0,0,0,0,0,0,0,1,0,W
1222,2017-05-15,2686280,4.0,   ,nochg,2024,47.3828,-122.3724,25,HUNTS POINT,R-4,OAKWOOD MANOR,2,1283316,1402964,1989,0,28448,1641,1641,0,9,0,5,2.0,4,1,1,0,0,261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,F
1223,1991-05-15,885226,3.0,   ,nochg,2024,47.3744,-122.2765,5,BOTHELL,R-8,CEDAR HEIGHTS,2,407993,477233,2012,0,21385,3133,3133,0,11,0,3,2.0,2,3,1,1,0,181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,V
1224,2014-05-15,988401,2.0,   ,nochg,2024,47.5734,-122.0174,10,KENMORE,RA2.5,LAKEFRONT VILLAGE,2,674371,314030,2002,0,27708,854,854,0,10,0,2,1.0,3,2,0,1,0,148,0,0,1,0,1,0,0,0,0,0,0,0,0,0,J
1225,1992-09-15,1051180,3.0,   ,nochg,2024,47.4658,-122.1509,23,WOODINVILLE,R-1,FOREST GLEN,2,454547,596633,1906,0,7555,3776,3776,0,12,0,3,2.0,4,2,0,1,0,542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T
1226,2009-03-15,456853,2.0,   ,nochg,2024,47.4317,-122.2618,70,KING COUNTY,R-5,FOREST GLEN,2,223616,233237,1951,0,23534,4099,4099,0,10,0,4,1.0,2,2,1,1,0,523,0,0,0,0,0,0,0,0,0,0,0,0,1,0,V
1227,2001-05-15,443020,3.0,   ,nochg,2024,47.3179,-121.9281,24,TUKWILA,R-7,MEADOWBROOK,2,300348,142672,2015,0,27367,2173,2173,0,3,0,5,1.0,3,3,1,1,0,289,0,0,1,0,1,0,0,0,0,0,0,0,1,0,X
1228,2005-08-15,464778,3.0,   ,nochg,2024,47.6987,-122.2109,4,KING COUNTY,R-6,MAPLE GROVE,2,171957,292821,1934,0,25243,1751,1751,0,10,0,5,2.0,4,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Q
1229,1999-04-15,485732,1.0,   ,nochg,2024,47.5145,-122.0802,86,CARNATION,RS-7200,SUNSET HILLS,2,307817,177915,1902,0,4345,4434,4434,0,5,0,3,1.0,2,1,1,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
1230,2019-08-15,564419,4.0,   ,nochg,2024,47.5479,-121.8297,90,ENUMCLAW,R-8,WILDWOOD LANE NO. 03,2,263936,300483,1924,0,9413,1189,1189,0,10,0,4,2.0,1,2,0,1,0,107,0,0,1,0,1,0,0,0,0,0,0,0,0,0,J
1231,2023-09-15,535221,3.0,   ,nochg,2024,47.3672,-122.0011,50,SHORELINE,RS-7200,OAKWOOD MANOR,2,368745,166476,1902,0,10758,3703,3703,0,11,0,5,1.0,5,3,0,0,0,204,0,0,0,0,1,0,0,0,0,0,0,0,1,0,E
1232,1998-11-15,932214,3.0,   ,nochg,2024,47.7435,-122.0282,23,LAKE FOREST PARK,R-8,PINE VIEW ESTATES,2,354099,578115,2022,0,16200,3917,3917,0,7,0,2,1.0,5,3,1,0,0,463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,W
1233,2009-04-15,632893,1.0,   ,nochg,2024,47.7526,-122.0646,12,BURIEN,R-6,SUNSET HILLS,2,310660,322233,2022,0,11183,2220,2220,0,5,0,4,2.0,5,3,1,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
1234,1996-12-15,647056,3.0,   ,nochg,2024,47.3485,-122.3991,22,BURIEN,R-9,ALDERWOOD SOUTH DIV NO. 02,2,400970,246086,2009,0,15941,4214,4214,0,8,0,5,2.0,1,1,1,1,0,414,0,0,1,0,1,0,0,0,0,0,0,0,0,0,K
1235,2013-10-15,3083873,3.0,   ,nochg,2024,47.4316,-121.8361,24,HUNTS POINT,R-8,GREEN VALLEY,2,1137467,1946406,1979,0,25066,2344,2344,0,5,0,3,1.0,1,2,1,0,0,140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,T
1236,2000-07-15,548094,2.0,   ,nochg,2024,47.6758,-122.1897,61,MAPLE VALLEY,RS-7200,PINE VIEW ESTATES,2,270432,277662,1992,0,23527,3969,3969,0,8,0,4,1.0,4,1,1,0,0,400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
1237,2014-10-15,588428,2.0,   ,nochg,2024,47.736,-122.3367,73,SEA-TAC,RS-7200,MAPLE GROVE,2,330872,257556,2001,0,7958,2908,2908,0,7,0,2,1.0,1,3,0,1,0,416,0,0,1,0,1,0,0,0,0,0,0,0,1,0,K
1238,1997-09-15,461231,4.0,   ,nochg,2024,47.5075,-122.0869,82,COVINGTON,RS-7200,CEDAR HEIGHTS,2,262752,198479,2007,0,16893,2974,2974,0,7,0,1,2.0,2,2,1,0,0,210,0,0,1,0,0,0,0,0,0,0,0,0,1,0,K
1239,2015-12-15,1349647,2.0,   ,nochg,2024,47.6225,-122.1719,36,BELLEVUE,RA2.5,SUMMIT RIDGE,2,495899,853748,1970,0,21215,850,850,0,12,0,5,1.0,3,1,1,1,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,F
1240,2017-03-15,819580,3.0,   ,nochg,2024,47.4453,-122.0144,4,BEAUX ARTS,RA2.5,MOUNTAIN VIEW,2,525615,293965,1916,0,27000,2396,2396,0,4,0,1,1.0,1,3,0,1,0,308,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Y
1241,2000-10-15,3776381,3.0,   ,nochg,2024,47.69,-122.3261,30,MEDINA,R-4,CEDAR HEIGHTS,2,1305688,2470693,1954,0,29641,3802,3802,0,9,0,5,2.0,4,1,0,1,0,400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,A
1242,1991-01-15,818716,3.0,   ,nochg,2024,47.6674,-122.3494,14,DES MOINES,RS7.2,LAKEFRONT VILLAGE,2,270244,548472,2022,0,16587,3247,3247,0,10,0,5,1.0,3,1,1,0,0,499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,L
1243,2004-04-15,388179,2.0,   ,nochg,2024,47.4303,-122.2937,84,SKYKOMISH,R-3,SUMMIT RIDGE,2,199668,188511,1957,0,3854,3153,3153,0,11,0,2,1.0,5,2,1,1,0,479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,W
1244,1991-05-15,656931,3.0,   ,nochg,2024,47.6625,-122.3405,87,LAKE FOREST PARK,R-1,SUNSET HILLS,2,322393,334538,1930,0,3714,1363,1363,0,10,0,1,2.0,4,1,0,0,0,242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D
1245,1994-01-15,452998,1.0,   ,nochg,2024,47.6572,-122.0484,6,ENUMCLAW,R-3,FALCON RIDGE (CEDAR RIDGE),2,296598,156400,1955,0,28984,4050,4050,0,7,0,1,2.0,2,1,1,1,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X
1246,2008-09-15,462137,4.0,   ,nochg,2024,47.7121,-121.9268,16,COVINGTON,R-6,RIVERBEND TERRACE,2,223368,238769,1931,0,4528,2803,2803,0,4,0,4,1.0,1,3,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U
1247,2002-04-15,1034719,1.0,   ,nochg,2024,47.7978,-121.8112,53,LAKE FOREST PARK,R-8,OAKWOOD MANOR,2,337915,696804,1984,0,9990,2198,2198,0,6,0,3,1.0,2,3,0,1,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T
1248,2001-06-15,858007,4.0,   ,nochg,2024,47.6939,-121.9565,83,ISSAQUAH,R-4,BAYVIEW HEIGHTS,2,422718,435289,1980,0,24131,4391,4391,0,10,0,1,2.0,3,1,1,1,0,302,0,0,1,0,1,0,0,0,0,0,0,0,1,0,G
1249,1994-08-15,1194566,3.0,   ,nochg,2024,47.6163,-122.326,68,SEATTLE,R-2,FOREST GLEN,2,835199,359367,1966,0,5310,1594,1594,0,12,0,4,2.0,5,1,0,1,0,493,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Z
1250,1990-01-15,543789,2.0,   ,nochg,2024,47.3476,-122.2876,89,SHORELINE,R-8,BAYVIEW HEIGHTS,2,360450,183339,1911,0,13979,4358,4358,0,6,0,2,1.0,2,3,1,1,0,243,0,0,1,0,1,0,0,0,0,0,0,0,0,0,G
1251,2015-01-15,684279,1.0,   ,nochg,2024,47.4267,-122.0631,53,ISSAQUAH,R-8,MEADOWBROOK,2,335230,349049,1917,0,15204,4130,4130,0,11,0,5,1.0,4,2,1,1,0,281,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Q
1252,2016-01-15,747443,1.0,   ,nochg,2024,47.7895,-122.2154,21,SNOQUALMIE,R-3,FOREST GLEN,2,388849,358594,1904,0,25549,1201,1201,0,10,0,5,2.0,4,2,1,1,0,502,0,0,0,0,1,0,0,0,0,0,0,0,1,0,U
1253,2011-01-15,2544783,3.0,   ,nochg,2024,47.7818,-121.8755,24,CLYDE HILL,R-9,TOWN-COUNTRY CLUB BUNGALOW SITES,2,1488693,1056090,1995,0,10687,4148,4148,0,7,0,1,1.0,3,1,1,1,0,205,0,0,1,0,1,0,0,0,0,0,0,0,0,0,K
1254,2012-05-15,634302,3.0,   ,nochg,2024,47.5031,-121.8542,39,PACIFIC,R-5,CEDAR HEIGHTS,2,420253,214049,1994,0,4015,4096,4096,0,12,0,2,1.0,3,2,0,1,0,165,0,0,0,0,1,0,0,0,0,0,0,0,1,0,J
1255,1998-10-15,501490,4.0,   ,nochg,2024,47.6178,-122.0461,48,KENT,R-7,ALDERWOOD SOUTH DIV NO. 02,2,161226,340264,1908,0,10804,4289,4289,0,12,0,4,1.0,1,2,1,0,0,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U
1256,2021-01-15,545266,1.0,   ,nochg,2024,47.32,-121.9667,69,RENTON,R-8,HIGHLAND PARK,2,282062,263204,1906,0,22135,2455,2455,0,6,0,4,2.0,5,3,1,0,0,389,0,0,1,0,1,0,0,0,0,0,0,0,1,0,L
1257,2020-02-15,2029211,3.0,   ,nochg,2024,47.4482,-122.2461,22,YARROW POINT,RA2.5,OAKWOOD MANOR,2,803757,1225454,1951,0,14244,3824,3824,0,5,0,2,1.0,5,3,0,1,0,283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,K
1258,2020-05-15,529503,4.0,   ,nochg,2024,47.665,-122.2088,17,DES MOINES,R-3,RIVERBEND TERRACE,2,313624,215879,2021,0,6535,2518,2518,0,5,0,2,2.0,2,1,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W
1259,1996-09-15,393064,2.0,   ,nochg,2024,47.4331,-122.2141,97,DES MOINES,R-5,LAKEFRONT VILLAGE,2,205445,187619,1964,0,20828,1475,1475,0,4,0,4,1.0,4,2,1,1,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
1260,2002-12-15,1892024,4.0,   ,nochg,2024,47.6268,-122.1593,94,BEAUX ARTS,R-5,MAPLE GROVE,2,1187754,704270,2022,0,16906,2697,2697,0,10,0,4,1.0,2,1,0,1,0,541,0,0,1,0,1,0,0,0,0,0,0,0,1,0,J
1261,2016-08-15,845840,3.0,   ,nochg,2024,47.4135,-122.1819,97,MAPLE VALLEY,R-5,LAKEFRONT VILLAGE,2,308060,537780,2000,0,26390,1962,1962,0,12,0,1,2.0,3,1,0,0,0,156,0,0,1,0,0,0,0,0,0,0,0,0,1,0,E
1262,1994-09-15,884058,2.0,   ,nochg,2024,47.7892,-121.8711,40,SAMMAMISH,R-9,TOWN-COUNTRY CLUB BUNGALOW SITES,2,368644,515414,1934,0,3131,2128,2128,0,5,0,5,1.0,1,3,1,0,0,253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E
1263,2007-09-15,284416,3.0,   ,nochg,2024,47.4869,-122.3841,2,PACIFIC,RS 8.5,OLYMPIC VUE ESTATES,2,86185,198231,2010,0,23859,1831,1831,0,7,0,2,2.0,1,2,0,1,0,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P
1264,1998-03-15,227039,2.0,   ,nochg,2024,47.4707,-121.8106,92,TUKWILA,R-9,MOUNTAIN VIEW,2,109743,117296,1942,0,2387,4267,4267,0,4,0,5,1.0,4,3,0,0,0,335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D
1265,1990-01-15,3777804,3.0,   ,nochg,2024,47.7638,-122.1278,65,MEDINA,R-7,MOUNTAIN VIEW,2,1561895,2215909,2017,0,25590,3985,3985,0,8,0,5,1.0,2,2,0,1,0,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I
1266,2012-06-15,448161,3.0,   ,nochg,2024,47.5196,-122.2403,60,SHORELINE,RS 8.5,OAKWOOD MANOR,2,144693,303468,1917,0,21750,885,885,0,4,0,5,2.0,4,3,1,0,0,284,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Y
1267,2022-05-15,220743,1.0,   ,nochg,2024,47.399,-121.8895,35,SKYKOMISH,R-3,PINE VIEW ESTATES,2,145608,75135,1942,0,11231,4085,4085,0,6,0,3,1.0,4,3,1,0,0,234,0,0,1,0,0,0,0,0,0,0,0,0,1,0,W
1268,2021-06-15,814715,4.0,   ,nochg,2024,47.5965,-121.8996,90,RENTON,R-6,TOWN-COUNTRY CLUB BUNGALOW SITES,2,318285,496430,1967,0,14024,1303,1303,0,11,0,3,2.0,5,2,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V
1269,1992-08-15,1068783,3.0,   ,nochg,2024,47.7953,-122.2685,34,LAKE FOREST PARK,R-10,MOUNTAIN VIEW,2,507293,561490,1994,0,23633,3282,3282,0,12,0,1,2.0,4,1,1,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1270,2005-10-15,650306,4.0,   ,nochg,2024,47.5996,-122.0991,18,RENTON,R-2,RIVERBEND TERRACE,2,213751,436555,1922,0,22386,3070,3070,0,9,0,2,2.0,2,1,0,0,0,293,0,0,0,0,1,0,0,0,0,0,0,0,1,0,E
1271,1998-01-15,939192,1.0,   ,nochg,2024,47.7726,-121.9299,49,LAKE FOREST PARK,R-4,MOUNTAIN VIEW,2,367895,571297,1957,0,11404,4528,4528,0,12,0,2,2.0,5,2,1,0,0,341,0,0,1,0,1,0,0,0,0,0,0,0,0,0,O
1272,2007-03-15,344978,4.0,   ,nochg,2024,47.7586,-122.1487,30,BLACK DIAMOND,RS-7200,SUNSET HILLS,2,179430,165548,1995,0,11897,2256,2256,0,10,0,3,2.0,4,2,1,1,0,487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E
1273,2020-01-15,3450870,3.0,   ,nochg,2024,47.3107,-122.1543,24,MEDINA,RS 8.5,HOLLYWOOD HILL HIGHLANDS,2,1450995,1999875,2022,0,10027,3108,3108,0,10,0,2,2.0,5,2,0,1,0,432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,F
1274,1996-02-15,1241885,1.0,   ,nochg,2024,47.6549,-122.2078,70,SAMMAMISH,R-1,WILDWOOD LANE NO. 03,2,775288,466597,1976,0,28863,2155,2155,0,5,0,1,2.0,3,1,1,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H
1275,2002-05-15,776929,2.0,   ,nochg,2024,47.4951,-122.01,42,SEA-TAC,R-8,GREEN VALLEY,2,296994,479935,1980,0,13589,3605,3605,0,10,0,5,1.0,2,3,1,0,0,371,0,0,1,0,0,0,0,0,0,0,0,0,1,0,K
1276,2012-03-15,444792,1.0,   ,nochg,2024,47.5333,-121.8782,9,BURIEN,R-1,SUNSET HILLS,2,210790,234002,1929,0,14442,3676,3676,0,12,0,2,2.0,1,1,0,1,0,551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,F
1277,2004-10-15,365924,1.0,   ,nochg,2024,47.7124,-122.3112,51,KENT,R-3,CEDAR HEIGHTS,2,167496,198428,1955,0,26733,4411,4411,0,3,0,5,1.0,2,2,1,0,0,461,0,0,1,0,0,0,0,0,0,0,0,0,1,0,X
1278,2005-05-15,1076657,1.0,   ,nochg,2024,47.6947,-121.8745,83,SHORELINE,R-4,SUNSET HILLS,2,510792,565865,2016,0,25095,3499,3499,0,11,0,5,1.0,2,1,1,1,0,442,0,0,1,0,1,0,0,0,0,0,0,0,1,0,X
1279,1995-08-15,1875219,2.0,   ,nochg,2024,47.4976,-122.0656,34,HUNTS POINT,RA2.5,WILDWOOD LANE NO. 03,2,1279821,595398,1909,0,21517,1294,1294,0,5,0,3,2.0,3,2,1,0,0,273,0,0,1,0,1,0,0,0,0,0,0,0,0,0,D
1280,2013-06-15,700324,1.0,   ,nochg,2024,47.7555,-121.9861,66,ENUMCLAW,R-7,OAKWOOD MANOR,2,269118,431206,2015,0,28479,4861,4861,0,11,0,3,2.0,5,2,0,0,0,575,0,0,1,0,1,0,0,0,0,0,0,0,1,0,N
1281,2020-02-15,550399,3.0,   ,nochg,2024,47.5928,-121.9556,91,COVINGTON,R-7,TOWN-COUNTRY CLUB BUNGALOW SITES,2,198265,352134,1906,0,26910,4103,4103,0,8,0,2,1.0,4,1,1,1,0,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
1282,2000-12-15,468132,3.0,   ,nochg,2024,47.4756,-121.9112,57,SeaTac,R-4,OAKWOOD MANOR,2,319732,148400,1975,0,21155,2025,2025,0,9,0,1,2.0,2,1,0,0,0,178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I
1283,1998-07-15,967753,2.0,   ,nochg,2024,47.6678,-122.0965,9,REDMOND,R-1,FALCON RIDGE (CEDAR RIDGE),2,433667,534086,2009,0,24756,1455,1455,0,6,0,4,2.0,2,1,0,0,0,221,0,0,0,0,1,0,0,0,0,0,0,0,1,0,H
1284,2000-12-15,519884,4.0,   ,nochg,2024,47.6462,-122.0681,8,ENUMCLAW,R-5,TOWN-COUNTRY CLUB BUNGALOW SITES,2,166673,353211,1955,0,26002,2812,2812,0,9,0,5,1.0,4,3,0,1,0,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,S
1285,2023-04-15,636350,4.0,   ,nochg,2024,47.5439,-122.1597,66,WOODINVILLE,R-2,FOREST GLEN,2,303137,333213,2003,0,15228,967,967,0,5,0,4,1.0,5,2,0,0,0,374,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C
1286,1997-08-15,505084,2.0,   ,nochg,2024,47.4859,-122.016,6,ENUMCLAW,R-2,ALDERWOOD SOUTH DIV NO. 02,2,257067,248017,1997,0,29891,1987,1987,0,3,0,5,2.0,2,2,1,1,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X
1287,1993-12-15,601926,2.0,   ,nochg,2024,47.6304,-122.0312,60,REDMOND,R-8,FALCON RIDGE (CEDAR RIDGE),2,260193,341733,1976,0,2975,1322,1322,0,7,0,1,1.0,5,1,0,1,0,317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X
1288,1993-02-15,2642935,1.0,   ,nochg,2024,47.7868,-122.3371,87,YARROW POINT,R-2,MOUNTAIN VIEW,2,858289,1784646,1937,0,15782,2201,2201,0,11,0,4,2.0,5,2,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R
1289,1992-11-15,473020,3.0,   ,nochg,2024,47.4312,-121.9859,16,FEDERAL WAY,R-3,RIVERBEND TERRACE,2,171062,301958,2016,0,12750,2943,2943,0,4,0,2,1.0,4,2,1,1,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
1290,2002-08-15,1469068,3.0,   ,nochg,2024,47.4341,-122.0865,57,MERCER ISLAND,R-4,MOUNTAIN VIEW,2,603309,865759,1931,0,29651,1370,1370,0,12,0,3,1.0,2,1,1,1,0,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U
1291,1993-02-15,778187,2.0,   ,nochg,2024,47.6918,-122.0826,83,REDMOND,R-6,PINE VIEW ESTATES,2,488137,290050,2020,0,7238,4731,4731,0,10,0,3,1.0,2,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,N
1292,1992-10-15,611890,4.0,   ,nochg,2024,47.6904,-122.0148,87,SHORELINE,R-9,TOWN-COUNTRY CLUB BUNGALOW SITES,2,283223,328667,1938,0,4066,1772,1772,0,9,0,5,2.0,1,2,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C
1293,2010-01-15,1894441,2.0,   ,nochg,2024,47.5016,-122.3668,64,YARROW POINT,R-6,FALCON RIDGE (CEDAR RIDGE),2,1073827,820614,1955,0,7828,4475,4475,0,9,0,5,1.0,1,2,1,1,0,283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,K
1294,2009-08-15,535030,3.0,   ,nochg,2024,47.6565,-121.8698,1,NORTH BEND,R-8,SUMMIT RIDGE,2,205414,329616,1949,0,13815,1384,1384,0,11,0,1,2.0,2,1,0,1,0,284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M
1295,1992-08-15,555540,4.0,   ,nochg,2024,47.4259,-122.1813,94,SEA-TAC,RS-7200,SUMMIT RIDGE,2,173979,381561,1956,0,29060,3029,3029,0,11,0,4,2.0,4,3,1,0,0,309,0,0,1,0,0,0,0,0,0,0,0,0,1,0,D
1296,2009-01-15,449488,2.0,   ,nochg,2024,47.3398,-122.2424,19,DUVALL,R-9,PINE VIEW ESTATES,2,170051,279437,1973,0,11308,2056,2056,0,5,0,3,2.0,1,1,0,0,0,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,O
1297,1991-12-15,347897,1.0,   ,nochg,2024,47.592,-122.188,44,ENUMCLAW,R-5,PINE VIEW ESTATES,2,203555,144342,1915,0,24741,3780,3780,0,9,0,3,2.0,5,2,0,1,0,148,0,0,0,0,1,0,0,0,0,0,0,0,1,0,I
